DIA_TRANSPORTE,NOMBRE_EMPRESA,LINEA,CANTIDAD,DATO_PRELIMINAR
27/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,7590,NO
27/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,5028,NO
27/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,6793,NO
27/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,6451,NO
27/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,3758,NO
27/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,2131,NO
27/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,3135,NO
27/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,3695,NO
27/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,13911,NO
27/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,3117,NO
28/11/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,3027,NO
28/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,3722,NO
28/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,3460,NO
28/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,2187,NO
28/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,3723,NO
28/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,4335,NO
28/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,577,NO
28/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,5900,NO
28/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,682,NO
28/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,362,NO
28/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,2709,NO
28/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,1419,NO
28/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,4084,NO
28/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,3834,NO
28/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,980,NO
28/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,2950,NO
28/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,2776,NO
28/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,5179,NO
28/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,3044,NO
28/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,4274,NO
28/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,5135,NO
28/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,2588,NO
28/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1399,NO
28/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,2090,NO
28/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,2919,NO
28/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,8401,NO
28/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,2130,NO
29/11/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,1696,NO
29/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,1689,NO
29/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,864,NO
29/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,1751,NO
29/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,1543,NO
29/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,2447,NO
29/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,433,NO
29/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,3333,NO
29/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,749,NO
29/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,1267,NO
29/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,269,NO
29/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,1870,NO
29/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,1790,NO
29/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,1000,NO
29/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,1368,NO
29/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,1422,NO
29/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,2461,NO
29/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,1434,NO
29/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,2965,NO
29/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,2381,NO
29/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,958,NO
29/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,797,NO
29/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,1588,NO
29/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,1752,NO
29/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,5756,NO
29/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,1568,NO
30/11/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,4318,NO
30/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,4418,NO
30/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,3343,NO
30/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,3480,NO
30/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,4880,NO
30/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,4922,NO
30/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,704,NO
30/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,7430,NO
30/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,1437,NO
30/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,470,NO
30/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,3913,NO
30/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,1430,NO
30/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,7309,NO
30/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,6004,NO
30/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,563,NO
30/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,3883,NO
30/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,3967,NO
30/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,7249,NO
30/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,5194,NO
30/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,6644,NO
30/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,5591,NO
30/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,3313,NO
30/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,2035,NO
30/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,3496,NO
30/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,3247,NO
30/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,13193,NO
30/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,3313,NO
01/12/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,8990,SI
01/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,10760,SI
01/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,8004,SI
01/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,8040,SI
01/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,11830,SI
01/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,11136,SI
01/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,1614,SI
01/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,15420,SI
01/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,2248,SI
01/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,1694,SI
01/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,7908,SI
01/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,1976,SI
01/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,13542,SI
01/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,12262,SI
01/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,2436,SI
01/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,8996,SI
01/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,6670,SI
01/12/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,15108,SI
01/12/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,9622,SI
01/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,13111,SI
01/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,12088,SI
01/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,6060,SI
01/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,4394,SI
01/12/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,7418,SI
01/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,7150,SI
01/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,25263,SI
01/12/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,6056,SI
02/12/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,8327,SI
02/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,9753,SI
02/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,6046,SI
02/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,6720,SI
02/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,9241,SI
02/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,11424,SI
02/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,1520,SI
02/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,15129,SI
02/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,2298,SI
02/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,1762,SI
02/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,7414,SI
02/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,2930,SI
02/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,13830,SI
02/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,11970,SI
02/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,1474,SI
02/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,8536,SI
02/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,6904,SI
02/12/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,14868,SI
02/12/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,9186,SI
02/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,12842,SI
02/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,11814,SI
02/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,7232,SI
02/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,3945,SI
02/12/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,7642,SI
02/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,6001,SI
02/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,24185,SI
02/12/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,7088,SI
03/12/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,8760,SI
03/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,8798,SI
03/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,3858,SI
03/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,7593,SI
03/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,9621,SI
03/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,12827,SI
03/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,1590,SI
03/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,14848,SI
03/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,2836,SI
03/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,1782,SI
03/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,8106,SI
03/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,2869,SI
03/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,12824,SI
03/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,11378,SI
03/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,2668,SI
03/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,8453,SI
03/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,7266,SI
03/12/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,17398,SI
03/12/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,6823,SI
03/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,12906,SI
03/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,12632,SI
03/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,7141,SI
03/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,4250,SI
03/12/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,7318,SI
03/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,6770,SI
03/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,26940,SI
03/12/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,6123,SI
04/12/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,9716,SI
04/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,11046,SI
04/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,5212,SI
04/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,7984,SI
04/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,11292,SI
04/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,14624,SI
04/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,1722,SI
04/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,16761,SI
04/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,2592,SI
04/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,1888,SI
04/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,9080,SI
04/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,3366,SI
04/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,13922,SI
04/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,12858,SI
04/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,3970,SI
04/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,7622,SI
04/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,8281,SI
04/12/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,17906,SI
04/12/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,8506,SI
04/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,15580,SI
04/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,13512,SI
04/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,8314,SI
04/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,4211,SI
04/12/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,8164,SI
04/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,7462,SI
04/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,29506,SI
04/12/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,6666,SI
05/12/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,7234,SI
05/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,6652,SI
05/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,5262,SI
05/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,5404,SI
05/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,9826,SI
05/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,11570,SI
05/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,682,SI
05/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,11244,SI
05/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,4466,SI
05/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,938,SI
05/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,5962,SI
05/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,2688,SI
05/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,11070,SI
05/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,9458,SI
05/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,1268,SI
05/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,8038,SI
05/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,6304,SI
05/12/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,12061,SI
05/12/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,6288,SI
05/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,12480,SI
05/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,10570,SI
05/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,5795,SI
05/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,4362,SI
05/12/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,6162,SI
05/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,6896,SI
05/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,24218,SI
05/12/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,5492,SI
06/12/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,4280,SI
06/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,2920,SI
06/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,2554,SI
06/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,3556,SI
06/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,5994,SI
06/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,4177,SI
06/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,1840,SI
06/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,7720,SI
06/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,2118,SI
06/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,1016,SI
06/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,3786,SI
06/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,1720,SI
06/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,6368,SI
06/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,4644,SI
06/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,130,SI
06/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,3462,SI
06/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,4194,SI
06/12/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,7410,SI
06/12/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,3204,SI
06/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,8372,SI
06/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,5942,SI
06/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,3226,SI
06/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1778,SI
06/12/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,3504,SI
06/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,5850,SI
06/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,14866,SI
06/12/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,3822,SI
07/12/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,6320,SI
07/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,6372,SI
07/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,3828,SI
07/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,5282,SI
07/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,7626,SI
07/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,6263,SI
07/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,1646,SI
07/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,12948,SI
07/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,12,SI
07/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,1692,SI
07/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,4002,SI
07/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,1824,SI
07/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,5698,SI
07/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,6534,SI
07/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,3327,SI
07/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,5156,SI
07/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,5258,SI
07/12/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,11238,SI
07/12/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,4134,SI
07/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,9352,SI
07/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,7917,SI
07/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,3400,SI
07/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,2318,SI
07/12/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,5278,SI
07/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,6238,SI
07/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,18769,SI
07/12/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,5133,SI
08/12/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,6120,SI
08/12/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,5813,SI
08/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,3410,SI
08/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,4128,SI
08/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,5090,SI
08/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,8022,SI
08/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,1420,SI
08/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,11033,SI
08/12/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,1596,SI
08/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,5006,SI
08/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,2070,SI
08/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,4980,SI
08/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,5434,SI
08/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,4770,SI
08/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,4186,SI
08/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,4646,SI
08/12/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,9832,SI
08/12/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,4110,SI
08/12/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,8012,SI
